0,0.05937610115284698
0.005000000000000001,0.05937653343166042
0.01000000000000001,0.0593775678819119
0.01500000000000001,0.05937868202575498
0.02000000000000001,0.05937937608077668
0.02500000000000002,0.05937936363057912
0.03000000000000002,0.05937849537333638
0.03500000000000002,0.05937681696444364
0.04000000000000003,0.05937443128611757
0.04500000000000003,0.05937132189654869
0.05000000000000004,0.05936731327156607
0.05500000000000004,0.05936204421210172
0.06000000000000005,0.05935505823451276
0.06500000000000004,0.05934597721247444
0.07000000000000005,0.05933464475615866
0.07500000000000005,0.05932124278002293
0.08000000000000006,0.0593063126861124
0.08500000000000006,0.05929064775805919
0.09000000000000007,0.05927512723750563
0.09500000000000007,0.05926050738628982
0.1000000000000001,0.05924729300290401
0.1053906131144585,0.05923479876057827
0.11049328149828,0.05922754410836423
0.11549328149828,0.05922115651366051
0.12011828149828,0.05921448789239719
0.1250959498821015,0.05920533393029494
0.1302477288046492,0.05919316332052976
0.1352279931023994,0.05917995106724379
0.1402279931023994,0.05916433666610572
0.1450407443847259,0.05914853028549356
0.1504936062168579,0.05912854064833013
0.1554936062168579,0.05910803422878656
0.1604936062168579,0.05908704186897606
0.1654936062168579,0.05906664827066682
0.170044562136704,0.05904889238615383
0.1753842193313163,0.05902787792890769
0.1803842193313163,0.05900645501073569
0.1850788293151966,0.05898451629858763
0.1900046418003063,0.058959338322694
0.1954064207228539,0.05893017702508218
0.2004064207228539,0.0589040477891527
0.2054064207228539,0.05888145931161681
0.2100494770026602,0.05886924624926231
0.215245804784195,0.05886463514682153
0.2200263257587662,0.05886477990785035
0.2250933552152771,0.05886595138769878
0.2301114114950834,0.05886548271874537
0.2351012447518445,0.05886498962526911
0.2400112325725089,0.05886201631877489
0.2453445262501245,0.05885692476991785
0.2500051011840437,0.05885183477738305
0.2550455809076645,0.05884669796725423
