0,0,0.045,0,0.0005,0.045,0,0.001,0.045,0,0.0015,0.045,0,0.002,0.045,0,0.0025,0.045,0,0.003,0.045,0,0.0035,0.045,0,0.004,0.045,0,0.0045,0.045,0,0.005,0.045,0
0.005000000000000001,0,0.045,1.32499141018158e-05,0.0005,0.045,1.324982050194491e-05,0.001,0.045,1.324951758399523e-05,0.0015,0.045,1.324859774185589e-05,0.002,0.045,1.324763550338847e-05,0.0025,0.045,1.324671375576272e-05,0.003,0.045,1.324543229752617e-05,0.0035,0.045,1.32440134341361e-05,0.004,0.045,1.324255454434734e-05,0.0045,0.045,1.324077128442622e-05,0.005,0.045,1.323539936518213e-05
0.01000000000000001,0,0.045,0.0001836683508313578,0.0005,0.045,0.0001836509678485258,0.001,0.045,0.0001836392412325965,0.0015,0.045,0.0001836441864796499,0.002,0.045,0.0001836368194884971,0.0025,0.045,0.0001836189024526157,0.003,0.045,0.0001836271798189795,0.0035,0.045,0.0001836422088930392,0.004,0.045,0.0001836056625051085,0.0045,0.045,0.0001835700857807537,0.005,0.045,0.0001835582634805531
0.01500000000000001,0,0.045,0.0006815744070275175,0.0005,0.045,0.0006813880716803818,0.001,0.045,0.0006812784143394101,0.0015,0.045,0.0006813948205007721,0.002,0.045,0.0006813713530494837,0.0025,0.045,0.000681223184963906,0.003,0.045,0.0006813438735931034,0.0035,0.045,0.0006815381098050681,0.004,0.045,0.000681277186679752,0.0045,0.045,0.0006810493534891919,0.005,0.045,0.0006812931477465122
0.02000000000000001,0,0.045,0.001376722498196557,0.0005,0.045,0.00137601024705312,0.001,0.045,0.001375610298197013,0.0015,0.045,0.001376131665768301,0.002,0.045,0.001376075254851599,0.0025,0.045,0.001375502474579773,0.003,0.045,0.001375886237383333,0.0035,0.045,0.001376540620933909,0.004,0.045,0.001375734810587269,0.0045,0.045,0.001375060819983252,0.005,0.045,0.00137616719263352
0.02500000000000002,0,0.045,0.002177116212251031,0.0005,0.045,0.002175623524229793,0.001,0.045,0.002174824468671458,0.0015,0.045,0.002176073906202918,0.002,0.045,0.00217598032286799,0.0025,0.045,0.002174690238748275,0.003,0.045,0.002175392876413939,0.0035,0.045,0.002176680676989439,0.004,0.045,0.002175165799387326,0.0045,0.045,0.002173929238336961,0.005,0.045,0.002176361903450648
0.03000000000000002,0,0.045,0.002985779346773134,0.0005,0.045,0.002983516283486501,0.001,0.045,0.002982366998963842,0.0015,0.045,0.002984512205270037,0.002,0.045,0.002984380575214897,0.0025,0.045,0.002982238307857332,0.003,0.045,0.002983213201887893,0.0035,0.045,0.002985150833759574,0.004,0.045,0.002982953579694928,0.0045,0.045,0.002981196810879786,0.005,0.045,0.002985128607573466
0.03500000000000002,0,0.045,0.003697096840478983,0.0005,0.045,0.003694293959666872,0.001,0.045,0.003692956311830283,0.0015,0.045,0.003695961543666569,0.002,0.045,0.003695783142077276,0.0025,0.045,0.003692841162456299,0.003,0.045,0.003693957421845171,0.0035,0.045,0.003696418498845504,0.004,0.045,0.003693732048596031,0.0045,0.045,0.003691627497018003,0.005,0.045,0.003696914446650905
0.04000000000000003,0,0.045,0.004349000173240815,0.0005,0.045,0.00434605436242743,0.001,0.045,0.004344766711748851,0.0015,0.045,0.004348405728894667,0.002,0.045,0.004348163424582695,0.0025,0.045,0.004344648803582195,0.003,0.045,0.004345739036882728,0.0035,0.045,0.004348503685538657,0.004,0.045,0.004345633157856648,0.0045,0.045,0.004343429540210581,0.005,0.045,0.004349640876744275
0.04500000000000003,0,0.045,0.005036048047569615,0.0005,0.045,0.005033330720087738,0.001,0.045,0.005032295077281506,0.0015,0.045,0.005036270138014521,0.002,0.045,0.005035933360344283,0.0025,0.045,0.005032120943730583,0.003,0.045,0.005033072348487138,0.0035,0.045,0.005035959216676892,0.004,0.045,0.005033143970606761,0.0045,0.045,0.005031019308578121,0.005,0.045,0.005037716530107679
